2023-10-05 08:18:16,946 | INFO | ulauncher: main() | Ulauncher version 5.15.4
2023-10-05 09:38:55,173 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:55,174 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:55,174 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:55,174 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:55,174 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:55,174 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:55,712 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:38:55,938 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:55,986 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:55,988 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:58,286 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,291 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,293 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:58,395 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,492 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,531 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,593 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,610 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,694 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:58,696 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:59,794 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:59,797 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:59,798 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:59,954 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:38:59,998 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,000 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:00,096 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,099 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,101 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:00,219 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,301 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,302 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:00,449 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,502 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,503 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:00,648 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,703 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,729 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,805 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,806 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:00,870 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,906 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:00,907 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:01,566 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:01,608 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:01,609 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:03,237 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:03,286 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:05,869 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:05,869 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:05,869 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:05,869 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:05,870 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:05,870 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:05,870 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:05,870 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:05,870 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:06,050 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:39:07,165 | INFO | ulauncher.api.shared.action.LaunchAppAction: run() | Run application kitty (/home/tallonea/.local/share/applications/kitty.desktop) Exec ['kitty']
2023-10-05 09:39:07,183 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:14,431 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:14,432 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:14,873 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:39:15,520 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:15,531 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:15,533 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:16,539 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:16,588 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.eckhoff42.ulauncher-kill-process-on-click"
2023-10-05 09:39:38,511 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.pegoku.ulauncher-searx', 'pref.keyword': 'sx', 'pref.searx_search_language': 'en-US', 'pref.searx_include_instant_answer': 'true', 'callback': '__jp12'}
2023-10-05 09:39:38,511 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.pegoku.ulauncher-searx"
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:39:43,719 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:39:43,719 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:44,138 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:39:44,580 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:44,681 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:44,682 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:46,458 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,484 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,485 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:46,649 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,685 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,685 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:46,740 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,786 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,822 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,887 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,922 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,987 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:46,988 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:47,063 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:47,088 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:47,089 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:47,182 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:47,189 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:47,189 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:50,612 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,696 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,696 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:50,793 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,797 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,797 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:50,973 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,998 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:50,998 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:51,133 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,199 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,199 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:51,294 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,300 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,300 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:51,455 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,501 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,501 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:51,673 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,702 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:51,703 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:39:51,993 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,003 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,003 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:52,157 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,204 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,204 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:52,357 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,405 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,434 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,506 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,506 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:52,637 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,707 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,809 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,908 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:52,929 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:53,009 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:53,009 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:55,132 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:55,213 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:55,213 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:39:55,783 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:55,815 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:39:55,815 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:40:42,611 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.eckhoff42.ulauncher-favorite-directories', 'pref.f': 'f', 'pref.default_filebrowser': 'nautilus', 'pref.root_dir': '~/', 'pref.directory_list': 'Downloads, Documents, tmp, mnt, .config, .local, .cache, onedrive, onedrivefratellicarli', 'callback': '__jp13'}
2023-10-05 09:40:42,620 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:44,128 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:40:44,128 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:40:44,128 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:40:44,128 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:40:44,129 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:40:44,129 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:40:44,129 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:40:44,129 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:40:44,134 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:40:44,510 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:40:44,893 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:44,899 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:44,903 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:40:46,675 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:46,703 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:46,708 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:40:46,754 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:46,804 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:46,807 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:40:46,932 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:47,006 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.eckhoff42.ulauncher-favorite-directories"
2023-10-05 09:40:47,008 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:40:47,796 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
